abandon,"n. 放任；狂热
vt. 遗弃；放弃"
feeble,adj. 微弱的，无力的；虚弱的；薄弱的
fragile,adj. 脆的；易碎的
crisp,"adj. 脆的；新鲜的；易碎的
vt. 使卷曲；使发脆
vi. 卷曲；发脆
n. 松脆物；油炸马铃薯片"
vulnerable,adj. 易受攻击的，易受…的攻击；易受伤害的；有弱点的
athletic,adj. 运动的，运动员的；体格健壮的
robust,adj. 强健的；健康的；粗野的；粗鲁的
sturdy,"n. 羊晕倒病
adj. 坚定的；强健的；健全的"
bound,"n. 范围；跳跃
adj. 有义务的；必定的；受约束的；装有封面的
vt. 束缚；使跳跃
vi. 限制；弹起"
bound,"n. 范围；跳跃
adj. 有义务的；必定的；受约束的；装有封面的
vt. 束缚；使跳跃
vi. 限制；弹起"
rebound,"n. 回弹；篮板球
v. 重新装订（rebind的过去式和过去分词）
vt. 使弹回
vi. 回升；弹回"
bounce,"n. 跳；弹力；活力
vt. 弹跳；使弹起
vi. 弹跳；弹起，反跳；弹回"
hop,"vt. 搭乘
v. 单足跳跃
vi. 双足或齐足跳行
n. 蹦跳,跳跃；跳舞；一次飞行的距离"
leap,"vi. 跳，跳跃
n. 飞跃；跳跃
vt. 跳跃，跳过；使跃过"
skip,"n. 跳跃；跳读
vt. 跳过；遗漏
vi. 跳跃；跳绳；遗漏；跳读"
skim,"n. 撇；撇去的东西；表层物；瞒报所得的收入
adj. 脱脂的；撇去浮沫的；表层的
vt. 略读；撇去…的浮物；从…表面飞掠而过；去除；（为逃税而）隐瞒（部分收入）
vi. 浏览；掠过"
scan,"n. 扫描；浏览；审视；细看
vt. 扫描；浏览；细看；详细调查；标出格律
vi. 扫描；扫掠"
scanner,n.  扫描仪；扫描器；光电子扫描装置
browse,"n. 浏览；吃草
vt. 浏览；吃草
vi. 浏览；吃草；漫不经心地看商品"
browser,n.  浏览器；吃嫩叶的动物；浏览书本的人
feminine,adj. 女性的；妇女（似）的；阴性的；娇柔的
masculine,"adj. 男性的；阳性的；男子气概的
n. 男性；阳性，阳性词"
jungle,"n. 丛林，密林；危险地带
adj. 丛林的；蛮荒的"
shrub,n. 灌木；灌木丛
swamp,"vt. 使陷于沼泽；使沉没；使陷入困境
n. 沼泽；湿地
vi. 下沉；陷入沼泽；陷入困境；不知所措（过去式swamped，过去分词swamped，现在分词swamping，第三人称单数swamps，名词swampiness，形容词swampy）"
border,"n. 边境；边界；国界
vt. 接近；与…接壤；在…上镶边
vi. 接界；近似"
boundary,n. 边界；范围；分界线
frontier,"n. 前沿；边界；国境
adj. 边界的；开拓的"
fringe,"n. 边缘；穗；刘海
adj. 边缘的；附加的
vt. 加穗于"
rim,"n. 边，边缘；轮辋；圆圈
vt. 作…的边，装边于
vi. 作…的边，装边于"
sideline,"n. 副业；球场边线；局外人的观点
adj. 倾斜的
vt. 迫使退出"
ascribe,vt. 归因于；归咎于
attribute,"n. 属性；特质
vt. 归属；把…归于"
attribution,n. 归因；属性；归属
attributable,adj. 可归于…的；可归属的
distinguish,"vi. 区别，区分；辨别
vt. 区分；辨别；使杰出，使表现突出"
distinguishable,adj. 可区别的；辨认得出的；可辨识的
discern,"vt. 识别；领悟，认识
vi. 看清楚，辨别"
discriminate,"vi. 区别；辨别
vt. 歧视；区别；辨别"
salute,"n. 致敬，欢迎；敬礼
vt. 行礼致敬，欢迎
vi. 致意，打招呼；行礼"
applaud,"vt. 赞同；称赞；向…喝彩
vi. 喝彩；鼓掌欢迎"
applause,n. 欢呼，喝采；鼓掌欢迎
commend,"vt. 推荐；称赞；把…委托
vi. 称赞；表扬"
tribute,n. 礼物； 贡物；颂词；（尤指对死者的）致敬，悼念，吊唁礼物
criticize,"vi. 批评；评论；苛求
vt. 批评；评论；非难"
criticism,n. 批评；考证；苛求
critical,adj. 鉴定的； 临界的；批评的，爱挑剔的；危险的；决定性的；评论的
denounce,vt. 谴责；告发；公然抨击；通告废除
deplore,vt. 谴责；悲悼；哀叹；对…深感遗憾
reproach,"n. 责备；耻辱
vt. 责备；申斥"
character,"n. 性格，品质；特性；角色； 字符
vt. 印，刻；使具有特征"
characteristic,"n. 特征；特性；特色
adj. 典型的；特有的；表示特性的"
characterize,"vt. 描绘…的特性；具有…的特征
vi. 塑造人物"
characterise,vt. 是…的特征; 以…为特征; 描述（人或物）的特性; 描绘
personality,n. 个性；品格；名人
feature,"n. 特色，特征；容貌；特写或专题节目
vt. 特写；以…为特色；由…主演
vi. 起重要作用"
trait,n. 特性，特点；品质；少许
anonymous,adj. 匿名的，无名的；无个性特征的
distinctive,adj. 有特色的，与众不同的
contribute,"vt. 贡献，出力；投稿；捐献
vi. 贡献，出力；投稿；捐献
"
dedicate,vt. 致力；献身；题献
dedication,n. 奉献；献身；赠言
ally,"n. 同盟国；伙伴；同盟者；助手
vt. 使联盟；使联合
vi. 联合；结盟"
alliance,n. 联盟，联合；联姻
combine,"n. 联合收割机；联合企业
vt. 使化合；使联合，使结合
vi. 联合，结合；化合"
combination,n. 结合；组合；联合； 化合
coalition,n. 联合；结合，合并
bind,"n. 捆绑；困境；讨厌的事情；植物的藤蔓
vt. 绑；约束；装订；包扎；凝固
vi. 结合；装订；有约束力；过紧"
consolidate,"vt. 巩固，使固定；联合
vi. 巩固，加强"
merge,"vt. 合并；使合并；吞没
vi. 合并；融合"
merger,n. （企业等的）合并；并购；吸收（如刑法中重罪吸收轻罪）
blend,"n. 混合；掺合物
vi. 混合；协调
vt. 混合"
mingle,"vi. 混合；交往
vt. 使混合；使相混"
disjointed,adj. 脱节的；杂乱的；脱臼的
detach,vt. 分离；派遣；使超然
confederation,n. 联盟；邦联；同盟
federation,n. 联合；联邦；联盟；联邦政府
correlate,"n. 相关物；相关联的人
vt. 使有相互关系；互相有关系
adj. 关联的
vi. 关联"
correlation,n.  相关，关联；相互关系
junction,n. 连接，接合；交叉点；接合点
conjunction,n. 结合； 连接词；同时发生
accessory,"n. 配件；附件； 从犯
adj. 副的；同谋的；附属的"
affiliate,"n. 联号；隶属的机构等
vt. 使附属；接纳；使紧密联系
vi. 参加，加入；发生联系"
subsidiary,"n. 子公司；辅助者
adj. 附属的；辅助的"
appendix,n. 附录；阑尾；附加物
complement,"n. 补语；余角；补足物
vt. 补足，补助"
supplement,"vt. 增补，补充
n. 增补，补充；补充物；增刊，副刊"
detain,vt. 拘留；留住；耽搁
detention,n. 拘留；延迟；挽留
lag,"n. 落后；迟延；防护套；囚犯；桶板
vt. 落后于；押往监狱；加上外套
vi. 滞后；缓缓而行；蹒跚
adj. 最后的"
postpone,"vt. 使…延期；把…放在次要地位；把…放在后面
vi. 延缓，延迟；延缓发作"
dilemma,n. 困境；进退两难；两刀论法
plight,"n. 困境；境况；誓约
vt. 保证；约定"
stump,"vt. 砍伐；使为难；在…作巡回政治演说
n. 树桩；残余部分；假肢
vi. 笨重地行走；发表竞选演说"
diligent,adj. 勤勉的；用功的，费尽心血的
slack,"n. 煤末；峡谷
adj. 松弛的；疏忽的；不流畅的
vt. 放松；使缓慢
adv. 马虎地；缓慢地
vi. 松懈；减弱"
focus,"n. 焦点；中心；清晰；焦距
vt. 使集中；使聚焦
vi. 集中；聚焦；调节焦距"
concentrate,"n. 浓缩，精选；浓缩液
vi. 集中；浓缩；全神贯注；聚集
vt. 集中；浓缩"
concentration,n. 浓度；集中；浓缩；专心；集合
distract,vt. 转移；分心
distracted,"adj. 心烦意乱的；思想不集中的
v. 分心（distract的过去式）"
diffuse,"vt. 扩散；传播；漫射
adj. 弥漫的；散开的
vi. 传播；四散"
decentralize,"n. 分散
vt. 使分散；使分权；疏散
vi. 分散集权；疏散"
decentralise,"vt. 权力下放，将（权力等）自中央政府转到地方政府; 将（工业、工人等）自集中点分散到较大的区域内
n. 分散"
emit,vt. 发出，放射；发行；发表
emission,n. （光、热等的）发射，散发；喷射；发行
launch,"vt. 发射（导弹、火箭等）；发起，发动；使…下水
vi. 开始；下水；起飞
n. 发射；发行，投放市场；下水；汽艇"
project,"n. 工程；计划；事业
vt. 设计；计划；发射；放映
vi. 设计；计划；表达；投射"
transmit,"vt. 传输；传播；发射；传达；遗传
vi. 传输；发射信号"
transmission,n. 传动装置， 变速器；传递；传送；播送
radiate,"adj. 辐射状的，有射线的
vi. 辐射；流露；发光；从中心向各方伸展
vt. 辐射；传播；流露；发射；广播"
radioactive,adj.  放射性的；有辐射的
confidence,"n. 信心；信任；秘密
adj. （美）诈骗的；骗得信任的"
confident,adj. 自信的；确信的
despair,"n. 绝望；令人绝望的人或事
vi. 绝望，丧失信心"
secrecy,n. 保密；秘密；隐蔽
confidential,adj. 机密的；表示信任的；获信任的
intimate,"n. 知己；至交
adj. 亲密的；私人的；精通的；有性关系的
vt. 暗示；通知；宣布"
intimate,"n. 知己；至交
adj. 亲密的；私人的；精通的；有性关系的
vt. 暗示；通知；宣布"
concrete,"n. 具体物；凝结物
adj. 混凝土的；实在的，具体的；有形的
vt. 使凝固；用混凝土修筑
vi. 凝结"
specific,"n. 特性；细节；特效药
adj. 特殊的，特定的；明确的；详细的； 具有特效的"
specification,n. 规格；说明书；详述
dismiss,"vt. 解散；解雇；开除；让...离开；不予理会、不予考虑
vi. 解散"
dismissal,n. 解雇；免职
layoff,n. 活动停止期间；临时解雇；操作停止；失业期
sack,"n. 麻布袋；洗劫
vt. 解雇；把……装入袋；劫掠"
redundant,adj. 多余的，过剩的；被解雇的，失业的；冗长的，累赘的
discharge,"n. 排放；卸货；解雇
vt. 解雇；卸下；放出；免除
vi. 排放；卸货；流出"
unload,"vt. 卸；摆脱…之负担；倾销
vi. 卸货；退子弹"
congress,n. 国会；代表大会；会议；社交
parliament,n. 议会，国会
session,n. 会议；（法庭的）开庭；（议会等的）开会；学期；讲习会
convention,n. 大会； 惯例； 约定； 协定；习俗
conventional,adj. 符合习俗的，传统的；常见的；惯例的
orthodox,"adj. 正统的；传统的；惯常的；东正教的
n. 正统的人；正统的事物"
constrict,vt. 压缩；束紧
confine,"n. 界限，边界;约束；限制
vt. 限制；禁闭"
restrict,vt. 限制；约束；限定
restriction,n. 限制；约束；束缚
restrictive,"n. 限制词
adj. 限制的；限制性的；约束的"
restrain,vt. 抑制，控制；约束；制止
restraint,n. 抑制，克制；约束
refrain,"n. 叠句，副歌；重复
vi. 节制，克制；避免；制止"
limitation,n. 限制；限度；极限；追诉时效；有效期限；缺陷
limited,"adj. 有限的
n. 高级快车"
curb,"n. 抑制；路边；勒马绳
vt. 控制；勒住"
harness,"n. 马具；甲胄；挽具状带子；降落伞背带；日常工作
vt. 治理；套；驾驭；披上甲胄；利用"
saddle,"n. 鞍，鞍状物；车座；拖具
vt. 承受；使负担；装以马鞍
vi. 跨上马鞍"
curfew,n. 宵禁；宵禁令；晚钟；打晚钟时刻
imprison,vt. 监禁；关押；使…下狱
generosity,n. 慷慨，大方；宽宏大量
liberal,"adj. 自由主义的；慷慨的；不拘泥的；宽大的
n. 自由主义者"
petty,adj. 琐碎的；小气的；小规模的
trifle,"n. 琐事；蛋糕；少量
vt. 浪费；虚度
vi. 开玩笑；闲混；嘲弄"
trivial,adj. 不重要的，琐碎的；琐细的
aware,adj. 意识到的；知道的；有…方面知识的；懂世故的
awareness,"n. 意识，认识；明白，知道
n. 人群对品牌或产品的认知"
conscious,adj. 意识到的；故意的；神志清醒的
sober,"adj. 冷静的，清醒的；未醉的
vt. 使严肃；使醒酒，使清醒"
insane,adj. 疯狂的；精神病的；极愚蠢的
cognitive,adj. 认知的，认识的
ideology,n. 意识形态；思想意识；观念学
intuition,n. 直觉；直觉力；直觉的知识
perceive,"vt. 察觉，感觉；理解；认知
vi. 感到，感知；认识到"
perception,n. 知觉； 感觉；看法；洞察力；获取
sensation,n. 感觉；轰动；感动
sensational,adj. 轰动的；耸人听闻的；非常好的；使人感动的
sensible,"n. 可感觉到的东西; 敏感的人;
adj. 明智的; 通情达理的; 合乎情理的; 意识到的，能感觉到的;"
sensitive,"adj. 敏感的；感觉的； 灵敏的；感光的；易受伤害的；易受影响的
n. 敏感的人；有灵异能力的人"
sensitivity,n. 敏感；敏感性；过敏
advisable,adj. 明智的，可取的，适当的
cheat,"n. 欺骗，作弊；骗子
vt. 欺骗；骗取
vi. 欺骗；作弊"
deceive,v. 欺骗；行骗
deception,n. 欺骗，欺诈；骗术
betray,vt. 背叛；出卖；泄露（秘密）；露出…迹象
betrayal,n. 背叛；辜负；暴露
comprise,vt. 包含；由…组成
compose,"vt. 构成；写作；使平静；排…的版
vi. 组成；作曲；排字"
composer,n. 作曲家；作家，著作者；设计者
consist,vi. 由…组成；在于；符合
constitute,vt. 组成，构成；建立；任命
consistent,adj. 始终如一的，一致的；坚持的
consistency,n.  一致性；稠度；相容性
inconsistency,n. 不一致；易变
coherent,adj. 连贯的，一致的；明了的；清晰的；凝聚性的；互相耦合的；粘在一起的
embody,vt. 体现，使具体化；具体表达
involve,vt. 包含；牵涉；使陷于；潜心于
involved,"v. 涉及；使参与；包含（involve的过去式和过去分词）
adj. 有关的；卷入的；复杂的"
incorporate,"vt. 包含，吸收；体现；把……合并
adj. 合并的；一体化的；组成公司的
vi. 合并；混合；组成公司"
inclusive,adj. 包括的，包含的
eliminate,vt. 消除；排除
exclude,vt. 排除；排斥；拒绝接纳；逐出
exclusive,"n. 独家新闻；独家经营的项目；排外者
adj. 独有的；排外的；专一的"
exception,n. 例外；异议
exceptional,"n. 超常的学生
adj. 异常的，例外的"
embrace,"n. 拥抱
vt. 拥抱；信奉，皈依；包含
vi. 拥抱"
hug,"n. 拥抱；紧抱；固执
vi. 拥抱；紧抱在一起；挤在一起
vt. 拥抱；紧抱；抱有，坚持"
dispose,"n. 处置；性情
vi. 处理；安排；（能够）决定
vt. 处理；处置；安排"
disposal,n. 处理；支配；清理；安排
transaction,n. 交易；事务；办理；会报，学报
disposition,n. 处置； 性情； 部署；倾向
handle,"n.  把手；柄；手感；口实
vt. 处理；操作；运用；买卖；触摸
vi. 搬运；易于操纵"
tackle,"n. 滑车；装备；用具；扭倒
vi. 扭倒；拦截抢球
vt. 处理；抓住；固定；与…交涉"
atlas,n. 地图集；寰椎
grid,n. 网格；格子，栅格；输电网
disorder,"n. 混乱；骚乱
vt. 使失调；扰乱"
mess,"n. 混乱；食堂，伙食团；困境；脏乱的东西
vt. 弄乱，弄脏；毁坏；使就餐
vi. 把事情弄糟；制造脏乱；玩弄"
chaos,n. 混沌，混乱
tangle,"n. 纠纷；混乱状态
vt. 使纠缠；处于混乱状态
vi. 缠结；乱作一团"
turbulent,adj. 骚乱的，混乱的；狂暴的；吵闹的；激流的，湍流的
array,"n. 数组，阵列；排列，列阵；大批，一系列；衣服
vt. 排列，部署；打扮"
arrangement,n. 布置；整理；准备
display,"n. 显示；炫耀
vt. 显示；表现；陈列
adj. 展览的；陈列用的
vi.  作炫耀行为"
layout,n. 布局；设计；安排；陈列
exhibit,"n. 展览品；证据；展示会
vt. 展览；显示；提出（证据等）
vi. 展出；开展览会"
exposition,n. 博览会；阐述；展览会
disclose,vt. 公开；揭露
disclosure,n.  披露；揭发；被揭发出来的事情
expose,vt. 揭露，揭发；使曝光；显示
emerge,vi. 浮现；摆脱；暴露
emergence,n. 出现，浮现；发生；露头
exposure,n. 暴露；曝光；揭露；陈列
reveal,"n. 揭露；暴露；门侧，窗侧
vt. 显示；透露；揭露；泄露"
