abandon,"n. 放任；狂热
vt. 遗弃；放弃"
astonishing,"adj. 惊人的；令人惊讶的
v. 使…惊讶；使…诧异（astonish的ing形式）"
astray,"adj. 迷路的；离开正道的；不对头的
adv. 误入歧途地；迷途地；迷路"
astronomical,adj. 天文的，天文学的；极大的
athletic,adj. 运动的，运动员的；体格健壮的
authentic,adj. 真正的，真实的；可信的
available,adj. 可获得的；可购得的；可找到的；有空的
awkward,adj. 尴尬的；笨拙的；棘手的；不合适的
backward,"adj. 向后的；反向的；发展迟缓的
adv. 向后地；相反地"
balanced,"adj. 平衡的；和谐的；安定的
v. 用天平称；保持稳定；使…相称（balance的过去分词）"
baneful,adj. 有害的；有毒的；使人苦恼的
barbaric,adj. 野蛮的，粗野的；原始的
barren,"n. 荒地
adj. 贫瘠的；不生育的；无益的；沉闷无趣的；空洞的"
beforehand,"adj. 提前的；预先准备好的
adv. 事先；预先"
beneficial,adj. 有益的，有利的；可享利益的
benign,adj. 良性的；和蔼的，亲切的；吉利的
bewildering,"adj. 使人困惑的；令人产生混乱的
v. 使迷惑（bewilder的ing形式）"
biased,adj. 有偏见的；结果偏倚的，有偏的
bilingual,"n. 通两种语言的人
adj. 双语的"
biological,adj. 生物的；生物学的
booming,"adj. 兴旺的，繁荣的；大受欢迎的
v. 兴旺（boom的ing形式）；发出隆隆声"
boundless,adj. 无限的；无边无际的
brutal,adj. 残忍的；野蛮的，不讲理的
cardiovascular,adj.  心血管的
careful,adj. 仔细的，小心的
carnivorous,adj. 食肉的；肉食性的
catastrophic,adj. 灾难的；悲惨的；灾难性的，毁灭性的
challenging,"v. 要求；质疑；反对；向…挑战；盘问（challenge的ing形式）
adj. 挑战的；引起挑战性兴趣的"
characteristic,"n. 特征；特性；特色
adj. 典型的；特有的；表示特性的"
cheating,"n. 行骗，欺骗行为
adj. 欺骗的"
chronic,adj. 慢性的；长期的；习惯性的
civilised,adj. 文明的
cocky,adj. 自大的；骄傲的；过于自信的
cognitive,adj. 认知的，认识的
compatible,adj. 兼容的；能共处的；可并立的
compelling,"adj. 引人注目的；强制的；激发兴趣的
v. 强迫；以强力获得（compel的ing形式）"
competent,adj. 胜任的；有能力的；能干的；足够的
compulsive,adj. 强制的；强迫的
compulsory,"n. （花样滑冰、竞技体操等的）规定动作
adj. 义务的；必修的；被强制的"
conducive,adj. 有益的；有助于…的
conservative,找不到解释
considerably,adv. 相当地；非常地
considerate,adj. 体贴的；体谅的；考虑周到的
conspicuous,adj. 显著的；显而易见的
contagious,adj. 感染性的；会蔓延的
contemptible,adj. 可鄙的；卑劣的；可轻视的
content,"n. 内容，目录；满足；容量
adj. 满意的
vt. 使满足"
controversial,adj. 有争议的；有争论的
conventional,adj. 符合习俗的，传统的；常见的；惯例的
cooperative,"n. 合作社
adj. 合作的；合作社的"
corrupt,"adj. 腐败的，贪污的；堕落的
vt. 使腐烂；使堕落，使恶化
vi. 堕落，腐化；腐烂"
deceitful,adj. 欺骗的；欺诈的；谎言的；虚伪的
deceptive,adj. 欺诈的；迷惑的；虚伪的
defiant,adj. 挑衅的；目中无人的，蔑视的；挑战的
definite,adj. 一定的；确切的
deliberate,"adj. 故意的；深思熟虑的；从容的
vt. 仔细考虑；商议"
delicious,adj. 美味的；可口的
delinquent,"n. 流氓；行为不良的人；失职者
adj. 有过失的；怠忽的；拖欠债务的"
demanding,"v. 要求；查问（demand的ing形式）
adj. 苛求的；要求高的；吃力的"
democratic,adj. 民主的；民主政治的；大众的
dependent,"n. 依赖他人者；受赡养者
adj. 依靠的；从属的；取决于…的"
depressed,"adj. 沮丧的；萧条的；压低的
v. 使沮丧；使萧条（depress的过去式和过去分词形式）；压低"
desirable,"n. 合意的人或事物
adj. 令人满意的；值得要的"
destitute,"n. 赤贫者
adj. 穷困的；无的；缺乏的
vt. 使穷困；夺去"
detrimental,"n. 有害的人（或物）；不受欢迎的求婚者
adj. 不利的；有害的"
devastating,"adj. 毁灭性的；全然的
v. 摧毁（devastate的ing形式）；毁坏"
deviant,"n. 不正常者；偏移值；变异物
adj. 不正常的；离经叛道的"
devoid,adj. 缺乏的；全无的
dietary,"n. 规定的食物；饮食的规定；食谱
adj. 饮食的，饭食的，规定食物的"
diffident,adj. 羞怯的；缺乏自信的；谦虚谨慎的
diligent,adj. 勤勉的；用功的，费尽心血的
disabled,"adj. 残废的，有缺陷的
v. 使…失去能力（disable的过去分词）"
disappointed,adj. 失望的，沮丧的；受挫折的
disciplinary,adj. 规律的；训练的；训诫的
discontented,"adj. 不满的；不满意的
v. 不满意（discontent的过去式及过去分词）"
disgusting,"adj. 令人厌恶的
令人极不能接受的"
dishonest,adj. 不诚实的；欺诈的
disinterested,"adj. 无私的；公正的；冷漠的；廉洁的
v. 使不再有利害关系；使无兴趣（disinterest的过去分词）"
disobedient,adj. 不服从的；违背的；不孝的
disorderly,"adj. 混乱的，无秩序的；骚乱的；无法无天的
adv. 杂乱地，无秩序地"
disposable,adj. 可任意处理的；可自由使用的；用完即可丢弃的
distasteful,adj. 令人不快的；不合口味的；表示厌恶的
distinctive,adj. 有特色的，与众不同的
distinguished,"v. 区别（distinguish的过去式）
adj. 著名的；卓著的；高贵的"
distracted,"adj. 心烦意乱的；思想不集中的
v. 分心（distract的过去式）"
diverse,adj. 不同的；多种多样的；变化多的
diversified,"adj. 多样化的；各种的
v. 使…多样化（diversify的过去分词）"
domestic,"n. 国货；佣人
adj. 国内的；家庭的；驯养的；一心只管家务的"
dominant,"n. 显性
adj. 显性的；占优势的；支配的，统治的"
doubtful,adj. 可疑的；令人生疑的；疑心的；不能确定的
dreary,adj. 沉闷的，枯燥的
durable,"n. 耐用品
adj. 耐用的，持久的"
dutiful,adj. 忠实的；顺从的；守本分的
dynamic,"n. 动态；动力
adj. 动态的；动力的；动力学的；有活力的"
eccentric,"n. 古怪的人
adj. 古怪的，反常的"
ecological,adj. 生态的，生态学的
economical,adj. 经济的；节约的；合算的
educational,adj. 教育的；有教育意义的
effective,adj. 有效的，起作用的；实际的，实在的；给人深刻印象
eligible,"n. 合格者；适任者；有资格者
adj. 合格的，合适的；符合条件的；有资格当选的"
embarrassed,"v. 使...困窘；使...局促不安（embarrass的过去分词形式）
adj. 尴尬的；窘迫的"
emotional,adj. 情绪的；易激动的；感动人的
endangered,adj. 濒临灭绝的；有生命危险的
enjoyable,adj. 快乐的；有乐趣的；令人愉快的
enlightened,"v. 启迪（enlighten的过去式）
adj. 开明的；文明的；进步的；被启发的"
entertaining,"v. 款待（entertain的ing形式）
adj. 令人愉快的"
enthusiastic,adj. 热情的；热心的；狂热的
environmental,adj. 环境的，周围的；有关环境的
epidemic,"n. 传染病；流行病；风尚等的流行
adj. 流行的；传染性的"
equivalent,"n. 等价物，相等物
adj. 等价的，相等的；同意义的"
essential,"n. 本质；要素；要点；必需品
adj. 基本的；必要的；本质的；精华的"
ethical,"n. 处方药
adj. 伦理的；道德的；凭处方出售的"
ethnic,adj. 种族的；人种的
everlasting,adj. 永恒的；接连不断的
evident,adj. 明显的；明白的
evil,"n. 罪恶，邪恶；不幸
adj. 邪恶的；不幸的；有害的；讨厌的"
exaggerated,"v. 夸张，夸大（exaggerate的过去式）
adj. 夸张的，言过其实的"
excessive,adj. 过多的，极度的；过分的
exhausted,"v. 耗尽；用尽；使…精疲力尽（exhaust的过去式）
adj. 疲惫的；耗尽的"
existing,"adj. 目前的；现存的
v. 存在（exist的现在分词）"
exotic,adj. 异国的；外来的；异国情调的
experienced,adj. 老练的，熟练的；富有经验的
extensive,adj. 广泛的；大量的；广阔的
extinct,"adj. 灭绝的，绝种的；熄灭的
vt. 使熄灭"
extracurricular,adj. 课外的；业余的；婚外的
extravagant,adj. 奢侈的；浪费的；过度的；放纵的
fascinating,"adj. 迷人的；吸引人的；使人神魂颠倒的
v. 使…着迷；使…陶醉（fascinate的ing形式）"
fatal,adj. 致命的；重大的；毁灭性的；命中注定的
feasible,adj. 可行的；可能的；可实行的
fertile,adj. 富饶的，肥沃的；能生育的
fervent,adj. 热心的；强烈的；炽热的；热烈的
fictitious,adj. 虚构的；假想的；编造的；假装的
fierce,adj. 凶猛的；猛烈的；暴躁的
flexible,adj. 灵活的；柔韧的；易弯曲的
genetic,adj. 遗传的；基因的；起源的
generous,adj. 慷慨的，大方的；宽宏大量的；有雅量的
greedy,adj. 贪婪的；贪吃的；渴望的
grievous,adj. 痛苦的；剧烈的
guilty,adj. 有罪的；内疚的
hereditary,"n. 遗传类
adj. 遗传的；世袭的；世代相传的"
honest,adj. 诚实的，实在的；可靠的；坦率的
hospitable,adj. 热情友好的；（环境）舒适的
hostile,"n. 敌对
adj. 敌对的，敌方的；怀敌意的"
humane,adj. 仁慈的，人道的；高尚的
identical,"n. 完全相同的事物
adj. 同一的；完全相同的"
ignorant,adj. 无知的；愚昧的
immediate,adj. 立即的；直接的；最接近的
immoral,adj. 不道德的；邪恶的；淫荡的
imperative,"n. 必要的事；命令；需要；规则；祈使语气
adj. 必要的，不可避免的；紧急的；命令的，专横的；势在必行的；祈使的"
impoverished,"adj. 穷困的；用尽了的，无创造性的
v. 使贫困（impoverish的过去分词）"
improper,adj. 不正确的，错误的；不适当的；不合礼仪的
incurable,"n. 患不治之症者，不能治愈的人
adj. 不能治愈的；无可救药的"
indecent,adj. 下流的；不礼貌的；不得体的
independent,"n. 独立自主者；无党派者
adj. 独立的；单独的；无党派的；不受约束的"
indifferent,adj. 漠不关心的；无关紧要的；中性的，中立的
indigenous,adj. 本土的；土著的；国产的；固有的
indispensable,"n. 不可缺少之物；必不可少的人
adj. 不可缺少的；绝对必要的；责无旁贷的"
inevitable,adj. 必然的，不可避免的
infectious,adj. 传染的；传染性的；易传染的
inherent,adj. 固有的；内在的；与生俱来的，遗传的
innocent,"n. 天真的人；笨蛋
adj. 无辜的；无罪的；无知的"
innovative,adj. 革新的，创新的；新颖的；有创新精神的
intellectual,"n. 知识分子；凭理智做事者
adj. 智力的；聪明的；理智的"
intelligent,adj. 智能的；聪明的；理解力强的
intense,adj. 强烈的；紧张的；非常的；热情的
intensive,"n. 加强器
adj. 加强的；集中的；透彻的；加强语气的"
internal,"n. 内脏；本质
adj. 内部的；里面的；体内的；（机构）内部的"
intimate,"n. 知己；至交
adj. 亲密的；私人的；精通的；有性关系的
vt. 暗示；通知；宣布"
intolerable,adj. 无法忍受的；难耐的
introverted,"adj. 内向的
v. 使...内向（introvert的过去分词形式）；使内翻"
inviolable,adj. 不可侵犯的；神圣的；不可亵渎的
invisible,adj. 无形的，看不见的；无形的；不显眼的，暗藏的
irrational,"n.  无理数
adj. 不合理的；无理性的；荒谬的"
irregular,"n. 不规则物；不合规格的产品
adj. 不规则的；无规律的；非正规的；不合法的"
irreplaceable,adj. 不能替代的，不能调换的
irresistible,adj. 不可抵抗的；不能压制的；极为诱人的
irreversible,adj. 不可逆的；不能取消的；不能翻转的
isolated,"adj. 孤立的；分离的；单独的； 绝缘的
v. 使孤立；使绝缘；脱离（isolate的过去分词）"
jealous,adj. 妒忌的；猜疑的；唯恐失去的；戒备的
justifiable,adj. 可辩解的，有道理的；可证明为正当的
juvenile,"adj. 青少年的；幼稚的
n. 青少年；少年读物"
lavish,"adj. 浪费的；丰富的；大方的
vt. 浪费；慷慨给予；滥用"
lax,"n. 松元音；泻肚
adj. 松的；松懈的；腹泻的
adj. 不严格的；不严谨的"
legitimate,"adj. 合法的；正当的；合理的；正统的
vt. 使合法；认为正当（等于legitimize）"
liberal,"adj. 自由主义的；慷慨的；不拘泥的；宽大的
n. 自由主义者"
likely,"adj. 很可能的；合适的；有希望的
adv. 很可能；或许"
luxurious,adj. 奢侈的；丰富的；放纵的；特级的
mandatory,"adj. 强制的；托管的；命令的
n. 受托者（等于mandatary）"
mediocre,adj. 普通的；平凡的；中等的
metropolitan,"adj. 大都市的；大主教辖区的；宗主国的
n. 大城市人；大主教；宗主国的公民"
miserable,adj. 悲惨的；痛苦的；卑鄙的
misleading,"adj. 令人误解的；引入歧途的
v. 给…带错路；把…引入歧途（mislead的ing形式）"
mistaken,"adj. 错误的；弄错的；被误解的
v. 弄错（mistake的过去分词）"
mobile,"adj. 可移动的；机动的；易变的；非固定的
n. 运动物体"
monotonous,adj. 单调的，无抑扬顿挫的；无变化的
moral,"adj. 道德的；精神上的；品性端正的
n. 道德；寓意"
multilateral,adj.  多边的；多国的，多国参加的
multiple,"adj. 多重的；多样的；许多的
n. 倍数； 并联"
mutual,adj. 共同的；相互的，彼此的
naive,"adj. 天真的,幼稚的"
nasty,"adj. 下流的；肮脏的；脾气不好的；险恶的
n. 令人不快的事物
性的吸引力"
nationwide,"adj. 全国范围的；全国性的
adv. 在全国"
needy,adj. 贫困的；贫穷的；生活艰苦的
negligent,adj. 疏忽的；粗心大意的
nimble,adj. 敏捷的；聪明的；敏感的
noble,"adj. 高尚的；贵族的；惰性的；宏伟的
n. 贵族
vt. 抓住；逮捕"
notable,"adj. 值得注意的，显著的；著名的
n. 名人，显要人物"
notorious,adj. 声名狼藉的，臭名昭著的
novel,"adj. 新奇的；异常的
n. 小说"
numerous,adj. 许多的，很多的
nutritious,adj. 有营养的，滋养的
obese,adj. 肥胖的，过胖的
obscene,adj. 淫秽的；猥亵的；可憎的
obscure,"adj. 昏暗的，朦胧的；晦涩的，不清楚的；隐蔽的；不著名的，无名的
vt. 使…模糊不清，掩盖；隐藏；使难理解
n. 某种模糊的或不清楚的东西"
offensive,"adj. 攻击的；冒犯的；无礼的；讨厌的
n. 攻势；攻击"
old-fashioned,adj. 老式的；过时的；守旧的
optimistic,adj. 乐观的；乐观主义的
optional,"adj. 可选择的，随意的
n. 选修科目"
ordinary,"adj. 普通的；平凡的；平常的
n. 普通；平常的人（或事）"
original,"n. 原件；原作；原物；原型
adj. 原始的；最初的；独创的；新颖的"
outrageous,adj. 粗暴的；可恶的；令人吃惊的
outright,"adv. 全部地；立刻地；率直地；一直向前；痛快地
adj. 完全的，彻底的；直率的；总共的"
outstanding,"adj. 杰出的；显著的；未解决的；未偿付的
n. 未偿贷款"
overall,"adj. 全部的；全体的；一切在内的
adv. 全部地；总的说来
n. 工装裤；罩衫"
overwhelming,"adj. 压倒性的；势不可挡的
v. 压倒；淹没（overwhelm的ing形式）；制服"
