abandon,"n. 放任；狂热
vt. 遗弃；放弃"
illegal,"n. 非法移民，非法劳工
adj.  非法的；违法的；违反规则的"
legacy,n. 遗赠，遗产
legal,adj. 法律的；合法的；法定的；依照法律的
legislation,n. 立法；法律
legitimate,"adj. 合法的；正当的；合理的；正统的
vt. 使合法；认为正当（等于legitimize）"
alleviate,vt. 减轻，缓和
elevate,vt. 提升；举起；振奋情绪等；提升…的职位
elevator,n. 电梯；升降机；升降舵；起卸机
level,"n. 水平；标准；水平面
adj. 水平的；平坦的；同高的
vi. 瞄准；拉平；变得平坦
vt. 使同等；对准；弄平"
lever,"n. 杠杆；控制杆
vt. 用杠杆撬动；把…作为杠杆
vi. 用杠杆撬"
levy,"n. 征收；征兵，征税
vt. 征收（税等）；征集（兵等）
vi. 征税；征兵"
relevant,adj. 相关的；切题的；中肯的；有重大关系的；有意义的，目的明确的
relief,n. 救济；减轻，解除；安慰；浮雕
relieve,vt. 解除，减轻；使不单调乏味；换…的班；解围；使放心
eliminate,vt. 消除；排除
limit,"n. 限制；限度；界线
vt. 限制；限定"
limp,"adj. 柔软的，无力的；软弱的
vi. 跛行，一拐一拐地走；缓慢费力地前进
n. 跛行"
preliminary,"n. 准备；预赛；初步措施
adj. 初步的；开始的；预备的"
supraliminal,adj.  阈上的；意识之上的
airline,"n. 航空公司；航线
adj. 航线的"
deadline,n. 截止期限，最后期限
guideline,"n. 指导方针
参考"
hardline,"adj. 强硬的；不妥协的
n. 强硬路线"
headline,"n. 大标题；内容提要；栏外标题；头版头条新闻
vt. 给…加标题；使成为注意中心；大力宣传"
linear,adj. 线的，线型的；直线的，线状的；长度的
liner,n. 班轮，班机；衬垫；画线者
outline,"n. 轮廓；大纲；概要；略图
vt. 概述；略述；描画…轮廓"
pipeline,n. 管道；输油管；传递途径
streamline,"n. 流线；流线型
vt. 把…做成流线型；使现代化；组织；使合理化；使简单化
adj. 流线型的"
underline,"n. 下划线；下期节目预告
vt. 强调；在…下面划线；预告"
allocate,"vt. 分配；拨出；使坐落于
vi. 分配；指定"
local,"n.  局部；当地居民；本地新闻
adj. 当地的；局部的；地方性的；乡土的"
locality,n. 所在；位置；地点
locate,"vt. 位于；查找…的地点
vi. 定位；定居"
location,n. 位置（形容词locational）；地点；外景拍摄场地
locomotive,"adj. 火车头的；运动的；移动的
n. 机车；火车头"
analogy,n. 类比；类推；类似
apology,n. 道歉；谢罪；辩护；勉强的替代物
catalogue,"n. 目录；（美）大学情况一览
vt. 把…编入目录"
eloquent,adj. 意味深长的；雄辩的，有口才的；有说服力的；动人的
logic,"n. 逻辑；逻辑学；逻辑性
adj. 逻辑的"
logical,adj. 合逻辑的，合理的；逻辑学的
machine,"n. 机械，机器；机构；机械般工作的人
vt. 用机器制造"
mechanic,"n. 技工，机修工
adj. 手工的"
mechanical,adj. 机械的；力学的；呆板的；无意识的；手工操作的
mechanism,n. 机制；原理，途径；进程；机械装置；技巧
mechanize,vt. 使机械化；机动化；用机械装置
manage,"vt. 管理；经营；控制；设法
vi. 处理；应付过去"
manifest,"vt. 证明，表明；显示
vi. 显示，出现
n. 载货单，货单；旅客名单
adj. 显然的，明显的；明白的"
manipulate,vt. 操纵；操作；巧妙地处理；篡改
manual,"adj. 手工的；体力的
n. 手册，指南"
manufacture,"n. 制造；产品；制造业
vt. 制造；加工；捏造
vi. 制造"
manuscript,"n.  手稿；原稿
adj. 手写的"
immediate,adj. 立即的；直接的；最接近的
intermediate,"n.  中间物；媒介
adj. 中间的，中级的
vi. 起媒介作用"
medieval,adj. 中世纪的；原始的；仿中世纪的；老式的
medium,"adj. 中间的，中等的；半生熟的
n. 方法；媒体；媒介；中间物"
midst,"n. 当中，中间
prep. 在…中间（等于amidst）"
emerge,vi. 浮现；摆脱；暴露
emergency,"n. 紧急情况；突发事件；非常时刻
adj. 紧急的；备用的"
emersion,n. 出现；脱出； 复现
immerse,vt. 沉浸；使陷入
merge,"vt. 合并；使合并；吞没
vi. 合并；融合"
diameter,n. 直径
dimension,"n. 方面; 维；尺寸；次元；容积 vt. 标出尺寸
adj. 规格的"
immense,adj. 巨大的，广大的；无边无际的；非常好的
measure,"n. 测量；措施；程度；尺寸
vt. 测量；估量；权衡
vi. 测量；估量"
parameter,n. 参数；系数；参量
thermometer,n. 温度计；体温计
miniature,"adj. 微型的，小规模的
n. 缩图；微型画；微型图画绘画术
vt. 是…的缩影"
minimize,"vt. 使减到最少；小看，极度轻视
vi. 最小化"
minimum,"n. 最小值；最低限度；最小化；最小量
adj. 最小的；最低的"
minor,"adj. 未成年的；次要的；较小的；小调的；二流的
n. 未成年人；小调；副修科目
vi. 副修"
minority,"n. 少数民族；少数派；未成年
adj. 少数的；属于少数派的"
minus,"prep. 减，减去
n. 负号，减号；不足；负数
adj. 减的；负的"
eminent,adj. 杰出的；有名的；明显的
admission,n. 承认；入场费；进入许可；坦白；录用
commission,"n. 委员会；佣金；犯；委任；委任状
vt. 委任；使服役；委托制作"
commit,vt. 犯罪，做错事；把...交托给；指派…作战；使…承担义务
dismiss,"vt. 解散；解雇；开除；让...离开；不予理会、不予考虑
vi. 解散"
intermittent,adj. 间歇的；断断续续的；间歇性
mission,"n. 使命，任务；代表团；布道
vt. 派遣；向……传教"
missionary,"adj. 传教的；传教士的
n. 传教士"
omit,vt. 省略；遗漏；删除；疏忽
permission,n. 允许，许可
promising,"v. 许诺，答应（promise的现在分词形式）
adj. 有希望的，有前途的"
submit,"vi. 提交；服从
vt. 使服从；主张；呈递"
transmission,n. 传动装置， 变速器；传递；传送；播送
emotion,n. 情感；情绪
mob,"n. 暴民，暴徒；民众；乌合之众
vt. 大举包围，围攻；蜂拥进入
vi. 聚众生事，聚众滋事"
mobile,"adj. 可移动的；机动的；易变的；非固定的
n. 运动物体"
mobilize,"vt. 动员，调动；集合，组织；使…流通；使…松动
vi. 组织；动员起来"
mobilise,"vt. 动员；调动；使流通
vi. 动员起来（等于mobilize）"
motion,"n. 动作；移动；手势；请求；意向；议案
vi. 运动；打手势
vt. 运动；向…打手势"
motivate,vt. 刺激；使有动机；激发…的积极性
motive,"n. 动机，目的；主题
adj. 发动的；成为动机的
vt. 使产生动机，激起"
remote,"n. 远程
adj. 遥远的；偏僻的；疏远的"
removal,n. 免职；移动；排除；搬迁
accommodate,"vi. 适应；调解
vt. 容纳；使适应；供应；调解"
commodity,n. 商品，货物；日用品
mode,n. 模式；方式；风格；时尚
model,"n. 模型；典型；模范；模特儿；样式
vt. 模拟；塑造；模仿
vi. 做模型；做模特儿
adj. 模范的；作模型用的"
moderate,"adj. 稳健的，温和的；适度的，中等的；有节制的
vi. 变缓和，变弱
vt. 节制；减轻"
modest,adj. 谦虚的，谦逊的；适度的；端庄的；羞怯的
modify,"vt. 修改，修饰；更改
vi. 修改"
astronomy,n. 天文学
autonomy,n. 自治，自治权
anonymous,adj. 匿名的，无名的；无个性特征的
homonymous,adj. 同名的；双关的；同音异义的
nominate,vt. 推荐；提名；任命；指定
abnormal,adj. 反常的，不规则的；变态的
enormous,adj. 庞大的，巨大的；凶暴的，极恶的
norm,n. 标准，规范
normal,"adj. 正常的；正规的，标准的
n. 正常；标准；常态"
normalization,n. 正常化；标准化；正规化；常态化
transnormal,adj. 超常规的；异常的
denote,vt. 表示，指示
notable,"adj. 值得注意的，显著的；著名的
n. 名人，显要人物"
notice,"n. 通知，布告；注意；公告
vt. 通知；注意到；留心
vi. 引起注意"
noticeable,adj. 显而易见的，显著的；值得注意的
notify,vt. 通告，通知；公布
notion,n. 概念；见解；打算
notorious,adj. 声名狼藉的，臭名昭著的
announce,"vt. 宣布；述说；预示；播报
vi. 宣布参加竞选；当播音员"
denounce,vt. 谴责；告发；公然抨击；通告废除
pronounce,"vt. 发音；宣判；断言
vi. 发音；作出判断"
pronunciation,n. 发音；读法
innovate,"vi. 创新；改革；革新
vt. 改变；创立；创始；引人"
innovation,n. 创新，革新；新方法
novel,"adj. 新奇的；异常的
n. 小说"
novelty,n. 新奇；新奇的事物；新颖小巧而廉价的物品
renovate,vt. 更新；修复；革新；刷新
nourish,vt. 滋养；怀有；使健壮
nursery,n. 苗圃；托儿所；温床
nurture,"vt. 养育；鼓励；培植
n. 养育；教养；营养物"
nutrition,n. 营养，营养学；营养品
cooperate,vi. 合作，配合；协力
operate,"vi. 运转；动手术；起作用
vt. 操作；经营；引起；对…开刀"
operation,n. 操作；经营； 手术； 运算
operational,adj. 操作的；运作的
operator,n. 经营者；操作员；话务员；行家
optical,adj. 光学的；眼睛的，视觉的
adopt,"vi. 采取；过继
vt. 采取；接受；收养；正式通过"
opt,vi. 选择
option,n.  选项；选择权；买卖的特权
optional,"adj. 可选择的，随意的
n. 选修科目"
coordinate,"n. 坐标；同等的人或物
vt. 调整；整合
adj. 并列的；同等的
vi. 协调"
coordinated,"adj. 协调的
vt. 调整；使调和（coordinate的过去分词）；调节；整理"
disorder,"n. 混乱；骚乱
vt. 使失调；扰乱"
order,"n. 命令；顺序；规则； 定单
vt. 命令；整理；定购
vi. 命令；定货"
orderly,"adj. 有秩序的；整齐的；值班的
n. 勤务兵；传令兵；护理员
adv. 顺序地；依次地"
ordinary,"adj. 普通的；平凡的；平常的
n. 普通；平常的人（或事）"
orient,"vt. 使适应；确定方向；使朝东
n. 东方；东方诸国
adj. 东方的
vi. 向东"
oriental,"adj. 东方的；东方人的
n. 东方人"
orientation,n. 方向；定向；适应；情况介绍；向东方
origin,n. 起源；原点；出身；开端
original,"n. 原件；原作；原物；原型
adj. 原始的；最初的；独创的；新颖的"
originate,"vt. 引起；创作
vi. 发源；发生；起航"
comparable,adj. 可比较的；比得上的
comparative,"n. 比较级；对手
adj. 比较的；相当的"
compare,"vi. 相比，匹敌；比较，区别；比拟（常与to连用）
vt. 比拟，喻为；构成
n. 比较"
comparison,n. 比较；对照；比喻；比较关系
apparatus,n. 装置，设备；仪器；器官
prepare,"vt. 准备；使适合；装备；起草
vi. 预备；做好思想准备"
apparent,adj. 显然的；表面上的
parade,"n. 游行；阅兵；炫耀；行进；阅兵场
vt. 游行；炫耀；列队行进
vi. 游行；炫耀；列队行进"
apart,"adj. 分离的；与众不同的
adv. 相距；与众不同地；分离着"
apartment,n. 公寓；房间
compartment,"n.  隔间；区划；卧车上的小客房
vt. 分隔；划分"
counterpart,n. 副本；配对物；极相似的人或物
depart,"adj. 逝世的
vi. 离开；出发，起程；违反；去世"
impart,vt. 给予（尤指抽象事物），传授；告知，透露
partial,adj. 局部的；偏爱的；不公平的
participate,"vi. 参与，参加；分享
vt. 分享；分担
"
particle,n. 颗粒； 质点；极小量；小品词
particular,"n. 详细说明；个别项目
adj. 特别的；详细的；独有的；挑剔的"
bypass,"n. 旁路； 支路
vt. 绕开；忽视；设旁路；迂回"
compass,"n. 指南针，罗盘；圆规
vt. 包围"
compatible,adj. 兼容的；能共处的；可并立的
impatient,adj. 焦躁的；不耐心的
overpass,"vt. 超越；胜过；忽略
n. 天桥；陆桥"
passage,n. 一段（文章）；走廊；通路
passport,n. 护照，通行证；手段
pastime,n. 娱乐，消遣
surpass,vt. 超越；胜过，优于；非…所能办到或理解
compassion,n. 同情；怜悯
passion,n. 激情；热情；酷爱；盛怒
passive,"n. 被动语态
adj. 被动的，消极的；被动语态的"
pathetic,adj. 可怜的，悲哀的；感伤的；乏味的
patient,"n. 病人；患者
adj. 有耐心的，能容忍的"
compel,vt. 强迫，迫使；强使发生
expel,vt. 驱逐；开除
impulse,"n. 冲动； 脉冲；刺激；神经冲动；推动力
vt. 推动"
propel,vt. 推进；驱使；激励；驱策
pulse,"n.  脉冲；脉搏
vt. 使跳动
vi. 跳动，脉跳"
repel,vt. 击退；抵制；使厌恶；使不愉快
compensate,"vt. 补偿，赔偿；付报酬
vi. 补偿，赔偿；抵消"
compensation,n. 补偿；报酬；赔偿金
expend,vt. 花费；消耗；用光；耗尽
expense,"n. 损失，代价；消费；开支
vt. 向…收取费用
vi. 被花掉"
expensive,adj. 昂贵的；花钱的
indispensable,"n. 不可缺少之物；必不可少的人
adj. 不可缺少的；绝对必要的；责无旁贷的"
pension,"n. 退休金，抚恤金；津贴；膳宿费
vt. 发给养老金或抚恤金"
appendix,n. 附录；阑尾；附加物
depend,vi. 依赖，依靠；取决于；相信，信赖
dependent,"n. 依赖他人者；受赡养者
adj. 依靠的；从属的；取决于…的"
independence,n. 独立性，自立性；自主
independent,"n. 独立自主者；无党派者
adj. 独立的；单独的；无党派的；不受约束的"
pendulum,n. 钟摆；摇锤；摇摆不定的事态
perfume,"n. 香水；香味
vt. 洒香水于…；使…带香味
vi. 散发香气"
perish,"vi. 死亡；毁灭；腐烂；枯萎
vt. 使麻木；毁坏"
permanent,"n. 烫发（等于permanent wave）
adj. 永久的，永恒的；不变的"
permeate,"vt. 渗透，透过；弥漫
vi. 弥漫；透入；散布"
perpetual,adj. 永久的；不断的；四季开花的；无期限的
persevere,vi. 坚持；不屈不挠；固执己见（在辩论中）
perspective,"n. 观点；远景；透视图
adj. 透视的"
empirical,adj. 经验主义的，完全根据经验的；实证的
experience,"n. 经验；经历；体验
vt. 经验；经历；体验"
experiment,"n. 实验，试验；尝试
vi. 尝试；进行实验"
experimental,adj. 实验的；根据实验的；试验性的
expert,"n. 专家；行家；能手
adj. 熟练的；内行的；老练的
vt. 当专家；在…中当行家"
expertise,n. 专门知识；专门技术；专家的意见
pilgrim,"n. 朝圣者；漫游者；（美）最初的移民
vi. 去朝圣；漫游"
appetite,n. 食欲；嗜好
compete,vi. 竞争；比赛；对抗
competent,adj. 胜任的；有能力的；能干的；足够的
competitive,adj. 竞争的；比赛的；求胜心切的
impetus,n. 动力；促进；冲力
incompetently,adv. 无能力地；不胜任地
petition,"n. 请愿；请愿书；祈求； 诉状
vt. 请愿；请求；恳求
vi. 请愿；请求"
accomplish,vt. 完成；实现；达到
complement,"n. 补语；余角；补足物
vt. 补足，补助"
complete,"adj. 完整的；完全的；彻底的
vt. 完成"
compliment,"n. 恭维；称赞；问候；致意；道贺
vt. 恭维；称赞"
implement,"n. 工具，器具；手段
vt. 实施，执行；实现，使生效"
plentiful,adj. 丰富的；许多的；丰饶的；众多的
plenty,"n. 丰富，大量；充足
adj. 足够的，很多的
adv. 足够"
supplement,"vt. 增补，补充
n. 增补，补充；补充物；增刊，副刊"
appliance,n. 器具；器械；装置
applicable,adj. 可适用的；可应用的；合适的
application,n. 应用；申请；应用程序；敷用
apply,"vi. 申请；涂，敷；适用；请求
vt. 申请；涂，敷；应用"
complex,"n. 复合体；综合设施
adj. 复杂的；合成的"
complicate,vt. 使复杂化；使恶化；使卷入
complicated,adj. 难懂的，复杂的
complication,n. 并发症；复杂；复杂化；混乱
comply,vi. 遵守；顺从，遵从；答应
explicit,adj. 明确的；清楚的；直率的；详述的
implication,n. 含义；暗示；牵连，卷入；可能的结果，影响
implicit,adj. 含蓄的；暗示的；盲从的
imply,vt. 意味；暗示；隐含
multiple,"adj. 多重的；多样的；许多的
n. 倍数； 并联"
multiply,"vt. 乘；使增加；使繁殖；使相乘
vi. 乘；繁殖；增加
adv. 多样地；复合地
adj. 多层的；多样的"
perplex,vt. 使困惑，使为难；使复杂化
plight,"n. 困境；境况；誓约
vt. 保证；约定"
simplicity,n. 朴素；简易；天真；愚蠢
appoint,"vt. 任命；指定；约定
vi. 任命；委派"
appointment,n. 任命；约定；任命的职位
disappoint,vt. 使失望
punch,"n. 冲压机；打洞器；钻孔机
vt. 开洞；以拳重击
vi. 用拳猛击"
punctual,adj. 准时的，守时的；精确的
standpoint,n. 立场；观点
viewpoint,n. 观点，看法；视角
metropolitan,"adj. 大都市的；大主教辖区的；宗主国的
n. 大城市人；大主教；宗主国的公民"
policy,n. 政策，方针；保险单
politician,n. 政治家，政客
politics,n. 政治，政治学；政治活动；政纲
component,"n. 成分；组件； 元件
adj. 组成的，构成的"
compose,"vt. 构成；写作；使平静；排…的版
vi. 组成；作曲；排字"
composite,"n. 复合材料；合成物；菊科
adj. 复合的；合成的；菊科的
vt. 使合成；使混合"
composition,n. 作文，作曲，作品； 构成；合成物；成分
compound,"n.  化合物；混合物；复合词
adj. 复合的；混合的
v. 合成；混合；恶化，加重；和解，妥协"
deposit,"n. 存款；押金；订金；保证金；沉淀物
vt. 使沉积；存放
vi. 沉淀"
disposal,n. 处理；支配；清理；安排
dispose,"n. 处置；性情
vi. 处理；安排；（能够）决定
vt. 处理；处置；安排"
disposition,n. 处置； 性情； 部署；倾向
exposure,n. 暴露；曝光；揭露；陈列
pose,"vi. 摆姿势；佯装；矫揉造作
vt. 造成，形成；摆姿势；装模作样；提出…讨论
n. 姿势，姿态；装模作样"
position,"n. 位置，方位；职位，工作；姿态；站位
vt. 安置；把……放在适当位置"
positive,"n. 正数； 正片
adj. 积极的； 正的， 阳性的；确定的，肯定的；实际的，真实的；绝对的"
postpone,"vt. 使…延期；把…放在次要地位；把…放在后面
vi. 延缓，延迟；延缓发作"
posture,"n. 姿势；态度；情形
vt. 作…的姿势
vi. 摆姿势"
proposal,n. 提议，建议；求婚
propose,"vi. 建议；求婚；打算
vt. 建议；打算，计划；求婚"
proposition,"n.  命题；提议；主题；议题
vt. 向…提议；向…求欢"
purpose,"n. 目的；用途；意志
vt. 决心；企图；打算"
popular,adj. 流行的，通俗的；受欢迎的；大众的；普及的
population,n. 人口； 种群， 群体；全体居民
public,"n. 公众；社会；公共场所
adj. 公众的；政府的；公用的；公立的"
publication,n. 出版；出版物；发表
publicity,n. 宣传，宣扬；公开；广告；注意
publish,"vi. 出版；发行；刊印
vt. 出版；发表；公布"
portion,"n. 部分；一份；命运
vt. 分配；给…嫁妆"
proportion,"n. 比例，占比；部分；面积；均衡
vt. 使成比例；使均衡；分摊"
export,"n. 输出，出口；出口商品
vt. 输出，出口
vi. 输出物资"
import,"n. 进口，进口货；输入；意思，含义；重要性
vt. 输入，进口；含…的意思
vi. 输入，进口"
portable,"n. 手提式打字机
adj. 手提的，便携式的；轻便的"
porter,n. 门房；服务员；行李搬运工；守门人
transport,"n. 运输；运输机；狂喜；流放犯
vt. 运输；流放；使狂喜"
appraise,vt. 评价，鉴定；估价
appreciate,"vi. 增值；涨价
vt. 欣赏；感激；领会；鉴别"
praise,"n. 赞扬；称赞；荣耀；崇拜
vt. 赞美，歌颂；表扬
vi. 赞美；赞扬"
precious,adj. 宝贵的；珍贵的；矫揉造作的
compress,"vt. 压缩，压紧；精简
vi. 受压缩小"
depression,n. 沮丧；洼地；不景气；忧愁；低气压区
express,"n. 快车，快递，专使；捷运公司
vt. 表达；快递
adj. 明确的；迅速的；专门的"
expression,n. 表现，表示，表达；表情，脸色，态度，腔调，声调；式，符号；词句，语句，措辞，说法
impress,"n. 印象，印记；特征，痕迹
vi. 给人印象
vt. 盖印；强征；传送；给予某人深刻印象"
impression,n. 印象；效果，影响；压痕，印记；感想；曝光（衡量广告被显示的次数。打开一个带有该广告的网页，则该广告的impression 次数增加一次）
impressive,adj. 感人的；令人钦佩的；给人以深刻印象的
pressure,"n. 压力；压迫， 压强
vt. 迫使；密封；使……增压"
repression,n. 抑制， 压抑；镇压
primary,"n. 原色；最主要者
adj. 主要的；初级的；基本的"
prime,"n. 初期；青年；精华；全盛时期
adj. 主要的；最好的；基本的
vt. 使准备好；填装
vi. 作准备
adv. 极好地"
primitive,"n. 原始人
adj. 原始的，远古的；简单的，粗糙的"
principal,"adj. 主要的；资本的
n. 首长；校长；资本；当事人"
principle,n. 原理，原则；主义，道义；本质，本义；根源，源泉
prior,"adj. 优先的；在先的，在前的
adv. 在前，居先"
priority,n. 优先；优先权； 优先次序；优先考虑的事
comprise,vt. 包含；由…组成
enterprise,n. 企业；事业；进取心；事业心
imprison,vt. 监禁；关押；使…下狱
prison,"n. 监狱；监禁；拘留所
vt. 监禁，关押"
surprise,"n. 惊奇，诧异；突然袭击
adj. 令人惊讶的
vt. 使惊奇；奇袭"
deprive,vt. 使丧失，剥夺
privacy,n. 隐私；秘密；隐居；隐居处
private,"n. 列兵；二等兵
adj. 私人的；私有的；私下的"
privilege,"n. 特权；优待
vt. 给与…特权；特免"
approval,n. 批准；认可；赞成
approve,"vi. 批准；赞成；满意
vt. 批准；赞成；为…提供证据"
improvement,n. 改进，改善；提高
probability,n. 可能性；机率； 或然率
probable,"n. 很可能的事；大有希望的候选者
adj. 很可能的；可信的"
probe,"n. 探针；调查
vi. 调查；探测
vt. 探查；用探针探测"
compute,"n. 计算；估计；推断
vt. 计算；估算；用计算机计算
vi. 计算；估算；推断"
computable,adj. 可计算的
dispute,"n. 辩论；争吵
vt. 辩论；怀疑；阻止；抗拒
vi. 争论"
disputable,adj. 有讨论余地的；真假可疑的
reputation,n. 名声，名誉；声望
acquire,vt. 获得；取得；学到；捕获
acquisition,n. 获得物，获得；收购
conquer,"vt. 战胜，征服；攻克，攻取
vi. 胜利；得胜"
conquest,n. 征服，战胜；战利品
quest,"n. 追求；寻找
vt. 探索
vi. 追求；寻找"
question,"n. 问题，疑问；询问；疑问句
vt. 询问；怀疑；审问
vi. 询问；怀疑；审问"
questionnaire,n. 问卷；调查表
request,"n. 请求；需要
vt. 要求，请求"
require,vt. 需要；要求；命令
requirement,n. 要求；必要条件；必需品
quarrel,"n. 吵架；反目；怨言；争吵的原因；方头凿
vi. 吵架；争论；挑剔"
radiant,"n. 光点；发光的物体
adj. 辐射的；容光焕发的；光芒四射的"
radiate,"adj. 辐射状的，有射线的
vi. 辐射；流露；发光；从中心向各方伸展
vt. 辐射；传播；流露；发射；广播"
radiation,n. 辐射；发光；放射物
radioactive,adj.  放射性的；有辐射的
radius,n. 半径，半径范围； 桡骨；辐射光线；有效航程
abrupt,adj. 生硬的；突然的；唐突的；陡峭的
bankrupt,"n.  破产者
adj. 破产的
vt. 使破产"
corrupt,"adj. 腐败的，贪污的；堕落的
vt. 使腐烂；使堕落，使恶化
vi. 堕落，腐化；腐烂"
disrupt,"vt. 破坏；使瓦解；使分裂；使中断；使陷于混乱
adj. 分裂的，中断的；分散的"
erupt,"vi. 爆发；喷出；发疹；长牙
vt. 爆发；喷出"
interrupt,"n. 中断
vt. 中断；打断；插嘴；妨碍
vi. 打断；打扰"
assault,"n. 攻击；袭击
vt. 攻击；袭击
vi. 袭击；动武"
insult,"n. 侮辱；凌辱；无礼
vt. 侮辱；辱骂；损害"
result,"n. 结果；成绩；答案；比赛结果
vi. 结果；导致；产生"
salary,"n. 薪水
vt. 给...加薪；给...薪水"
satisfaction,n. 满意，满足；赔偿；乐事；赎罪
satisfactory,adj. 满意的；符合要求的；赎罪的
satisfy,"vi. 令人满意；令人满足
vt. 满足；说服，使相信；使满意，使高兴"
saturate,"adj. 浸透的，饱和的；深颜色的
vt. 浸透，使湿透；使饱和，使充满"
saturation,n. 饱和；色饱和度；浸透；磁化饱和
ascend,"vi. 上升；登高；追溯
vt. 攀登，上升"
descend,"vi. 下降；下去；下来；遗传；屈尊
vt. 下去；沿…向下"
descendant,"n. 后裔；子孙
adj. 下降的；祖传的"
descent,"n. 下降；血统；袭击
vt. 除去…的气味；使…失去香味"
transcend,vt. 胜过，超越
conscience,n. 道德心，良心
conscientious,adj. 认真的；尽责的；本着良心的；小心谨慎的
conscious,adj. 意识到的；故意的；神志清醒的
subconscious,"n. 潜在意识；下意识心理活动
adj. 潜意识的；下意识的"
describe,vt. 描述，形容；描绘
description,n. 描述，描写；类型；说明书
prescribe,"vt. 规定；开处方
vi. 规定；开药方"
prescription,"n. 药方；指示；惯例
adj. 凭处方方可购买的"
script,"n. 脚本；手迹；书写用的字母
vt. 把…改编为剧本
vi. 写电影脚本"
subscribe,"vt. 签署；赞成；捐助
vi. 订阅；捐款；认购；赞成；签署"
intersection,n. 交叉；十字路口；交集；交叉点
section,"n. 截面；部分；部门；地区；章节
vt. 把…分段；将…切片；对…进行划分
vi. 被切割成片；被分成部分"
sector,"n. 部门；扇形，扇区；象限仪；函数尺
vt. 把…分成扇形"
segment,"n. 段；部分
vt. 分割
vi. 分割"
segmentation,n. 分割；割断；细胞分裂
consensus,n. 一致；舆论；合意
consent,"n. 同意；（意见等的）一致；赞成
vi. 同意；赞成；答应"
nonsense,"n. 胡说；废话
adj. 荒谬的
int. 胡说！"
resent,vt. 怨恨；愤恨；厌恶
sensation,n. 感觉；轰动；感动
sense,"n. 感觉，功能；观念；道理；理智
vt. 感觉到；检测"
sensible,"n. 可感觉到的东西; 敏感的人;
adj. 明智的; 通情达理的; 合乎情理的; 意识到的，能感觉到的;"
sensitive,"adj. 敏感的；感觉的； 灵敏的；感光的；易受伤害的；易受影响的
n. 敏感的人；有灵异能力的人"
sentiment,n. 感情，情绪；情操；观点；多愁善感
consecutive,adj. 连贯的；连续不断的
consequence,n. 结果；重要性；推论
persecute,vt. 迫害；困扰；同…捣乱
prosecute,"vt. 检举；贯彻；从事；依法进行
vi. 起诉；告发；作检察官"
sequence,"n.  序列；顺序；续发事件
vt. 按顺序排好"
subsequent,adj. 后来的，随后的
conservation,n. 保存，保持；保护
conservative,找不到解释
deserve,"vi. 应受，应得
vt. 应受，应得"
observation,n. 观察；监视；观察报告
preserve,"n. 保护区；禁猎地；加工成的食品
vt. 保存；保护；维持；腌；禁猎"
reservation,n. 预约，预订；保留
reserve,"n. 储备，储存；自然保护区；预备队；缄默； 储备金
vt. 储备；保留；预约
vi. 预订"
reservoir,n. 水库；蓄水池
service,"n. 服务，服侍；服役；仪式
adj. 服务性的；耐用的；服现役的
vt. 维修，检修；保养"
setback,n. 挫折；退步；逆流
setting,"n. 环境；安装；布置； 沉落
v. 放置；沉没；使…处于某位置（set的ing形式）"
settle,"n. 有背长椅
vi. 解决；定居；沉淀；下陷
vt. 解决；安排；使…定居"
settlement,n. 解决，处理； 结算；沉降；殖民
upset,"n. 混乱；翻倒；颠覆
adj. 心烦的；混乱的；弄翻的
vt. 使心烦；颠覆；扰乱
vi. 翻倒"
consider,"vi. 考虑；认为；细想
vt. 考虑；认为；考虑到；细想"
considerate,adj. 体贴的；体谅的；考虑周到的
obsession,n. 痴迷；困扰； 强迫观念
possess,vt. 控制；使掌握；持有；迷住；拥有，具备
preside,"vi. 主持，担任会议主席
vt. 管理"
president,n. 总统；董事长；校长；主席
residence,n. 住宅，住处；居住
session,n. 会议；（法庭的）开庭；（议会等的）开会；学期；讲习会
subsidy,n. 补贴；津贴；补助金
assign,"vt. 分配；指派； 赋值
vi. 将财产过户（尤指过户给债权人）"
assignment,n. 分配；任务；作业；功课
designate,"vt. 指定；指派；标出；把…定名为
adj. 指定的；选定的"
resign,"n. 辞去职务
vi. 辞职
vt. 辞职；放弃；委托；使听从"
signal,"n. 信号；暗号；导火线
adj. 显著的；作为信号的
vt. 标志；用信号通知；表示
vi. 发信号"
signature,n. 署名；签名；信号
significance,n. 意义；重要性；意思
significant,"n. 象征；有意义的事物
adj. 重大的；有效的；有意义的；值得注意的；意味深长的"
signify,"vt. 表示；意味；预示
vi. 有重要性；要紧；冒充内行"
assemble,"vt. 集合，聚集；装配；收集
vi. 集合，聚集"
assembly,n. 装配；集会，集合
assimilate,"vt. 吸收；使同化；把…比作；使相似
vi. 吸收；同化"
resemble,vt. 类似，像
similar,"n. 类似物
adj. 相似的"
simulate,"adj. 模仿的；假装的
vt. 模仿；假装；冒充"
assist,"n. 帮助；助攻
vi. 参加；出席
vt. 帮助；促进"
assistant,"n. 助手，助理，助教
adj. 辅助的，助理的；有帮助的"
consist,vi. 由…组成；在于；符合
consistent,adj. 始终如一的，一致的；坚持的
persist,"vi. 存留，坚持；持续，固执
vt. 坚持说，反复说"
resist,"n.  抗蚀剂；防染剂
vt. 抵抗；忍耐，忍住
vi. 抵抗，抗拒；忍耐"
resistance,n. 阻力；电阻；抵抗；反抗；抵抗力
